Frame, Timestamp, HMD_x, HMD_y, HMD_z, HMD_rot_x, HMD_rot_y, HMD_rot_z, HandR_x, HandR_y, HandR_z, HandR_rot_x, HandR_rot_y, HandR_rot_z, HandL_x, HandL_y, HandL_z, HandL_rot_x, HandL_rot_y, HandL_rot_z, Velocity_HandR_x, Velocity_HandR_y, Velocity_HandR_z, Velocity_HandL_x, Velocity_HandL_y, Velocity_HandL_z, Distance
84, 1.2030, 4.4489, 1.2459, 9.6428, 328.2888, 213.6571, 359.9157, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6560
85, 1.2168, 4.4488, 1.2460, 9.6431, 328.1335, 213.6391, 359.8824, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6563
86, 1.2300, 4.4485, 1.2460, 9.6433, 327.9055, 213.5082, 359.9002, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6566
87, 1.2446, 4.4483, 1.2461, 9.6433, 327.7891, 213.1610, 359.8617, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6568
88, 1.2591, 4.4482, 1.2463, 9.6432, 327.7062, 212.7495, 359.8434, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6567
89, 1.2719, 4.4481, 1.2466, 9.6431, 327.6708, 212.1888, 359.8619, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6566
90, 1.2860, 4.4477, 1.2467, 9.6433, 327.6165, 211.4736, 359.9506, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6570
91, 1.2999, 4.4478, 1.2468, 9.6429, 327.4940, 210.5490, 0.1004, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6566
92, 1.3141, 4.4480, 1.2470, 9.6425, 327.3155, 209.4760, 0.3177, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6562
93, 1.3287, 4.4486, 1.2480, 9.6421, 327.1573, 208.4707, 0.5963, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6554
94, 1.3418, 4.4488, 1.2486, 9.6421, 326.9098, 207.5452, 0.8049, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6552
95, 1.3563, 4.4490, 1.2490, 9.6423, 326.6844, 206.6067, 1.0159, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6552
96, 1.3691, 4.4493, 1.2492, 9.6421, 326.4494, 205.7679, 1.0772, 0.2750, 0.8690, 0.0448, 54.4307, 87.8207, 328.9803, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 21.4838, 67.8790, 7.7965, 0.0000, 0.0000, 0.0000, 1.6549
97, 1.3839, 4.4498, 1.2495, 9.6418, 326.2561, 204.9486, 1.1729, 0.2750, 0.8690, 0.0448, 54.4307, 87.8207, 328.9803, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6543
98, 1.3983, 4.4500, 1.2496, 9.6415, 326.0973, 204.0121, 1.2402, 0.2750, 0.8690, 0.0448, 54.4307, 87.8207, 328.9803, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.6540
99, 1.4112, 4.4504, 1.2497, 9.6411, 325.9642, 203.0446, 1.3137, 0.3548, 0.8617, 0.1150, 49.7551, 87.8538, 326.8216, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 6.1894, -0.5676, 5.4464, 0.0000, 0.0000, 0.0000, 1.6534
100, 1.4258, 4.4508, 1.2499, 9.6406, 325.8720, 201.9794, 1.4144, 0.3935, 0.8581, 0.1490, 48.1255, 87.9267, 326.1151, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 2.6458, -0.2426, 2.3282, 0.0000, 0.0000, 0.0000, 1.6527
101, 1.4399, 4.4512, 1.2500, 9.6401, 325.8988, 200.8577, 1.5690, 0.4142, 0.8562, 0.1673, 43.2124, 88.3013, 324.0841, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 1.4729, -0.1351, 1.2961, 0.0000, 0.0000, 0.0000, 1.6520
102, 1.4527, 4.4514, 1.2496, 9.6392, 325.8288, 199.7283, 1.6454, 0.4205, 0.8543, 0.1814, 39.1494, 90.9427, 322.9881, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.4905, -0.1502, 1.1013, 0.0000, 0.0000, 0.0000, 1.6513
103, 1.4671, 4.4513, 1.2497, 9.6381, 325.7585, 198.6260, 1.7704, 0.4300, 0.8529, 0.1935, 37.1852, 92.1795, 322.3821, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.6599, -0.1012, 0.8398, 0.0000, 0.0000, 0.0000, 1.6504
104, 1.4821, 4.4515, 1.2499, 9.6372, 325.6113, 197.7003, 1.8733, 0.4407, 0.8515, 0.2050, 32.9215, 94.8164, 320.9141, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.7098, -0.0877, 0.7687, 0.0000, 0.0000, 0.0000, 1.6495
105, 1.4953, 4.4514, 1.2501, 9.6364, 325.5656, 196.7456, 2.1761, 0.4390, 0.8495, 0.2098, 30.2948, 100.5376, 321.5558, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1237, -0.1582, 0.3622, 0.0000, 0.0000, 0.0000, 1.6489
106, 1.5089, 4.4513, 1.2503, 9.6354, 325.4386, 195.9840, 2.2654, 0.4434, 0.8478, 0.2174, 28.0338, 104.8202, 321.6856, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.3164, -0.1221, 0.5591, 0.0000, 0.0000, 0.0000, 1.6481
107, 1.5232, 4.4512, 1.2504, 9.6342, 325.4325, 195.2435, 2.2737, 0.4394, 0.8446, 0.2199, 27.2183, 109.9386, 325.7559, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2776, -0.2251, 0.1754, 0.0000, 0.0000, 0.0000, 1.6472
108, 1.5357, 4.4509, 1.2503, 9.6329, 325.4271, 194.4486, 2.4018, 0.4404, 0.8421, 0.2253, 26.1940, 113.5024, 328.2288, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0827, -0.2023, 0.4302, 0.0000, 0.0000, 0.0000, 1.6463
109, 1.5490, 4.4505, 1.2501, 9.6317, 325.4469, 193.8049, 2.4516, 0.4442, 0.8398, 0.2326, 24.8922, 116.7728, 330.1560, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.2861, -0.1731, 0.5448, 0.0000, 0.0000, 0.0000, 1.6457
110, 1.5636, 4.4498, 1.2496, 9.6305, 325.3623, 193.3982, 2.4968, 0.4493, 0.8377, 0.2404, 23.2923, 119.9809, 331.7060, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.3443, -0.1414, 0.5357, 0.0000, 0.0000, 0.0000, 1.6451
111, 1.5777, 4.4489, 1.2497, 9.6292, 325.2477, 193.1018, 2.4902, 0.4478, 0.8384, 0.2394, 21.7360, 121.3027, 335.6342, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1033, 0.0519, -0.0704, 0.0000, 0.0000, 0.0000, 1.6446
112, 1.5913, 4.4481, 1.2500, 9.6281, 325.2000, 192.9883, 2.4017, 0.4488, 0.8384, 0.2412, 20.4541, 122.4595, 337.8091, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0695, 0.0016, 0.1288, 0.0000, 0.0000, 0.0000, 1.6441
113, 1.6061, 4.4474, 1.2501, 9.6270, 325.2722, 193.1359, 2.0869, 0.4475, 0.8390, 0.2395, 19.5714, 122.5712, 340.9067, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0876, 0.0346, -0.1105, 0.0000, 0.0000, 0.0000, 1.6436
114, 1.6200, 4.4464, 1.2498, 9.6255, 325.3949, 193.2482, 1.7937, 0.4473, 0.8391, 0.2393, 18.3268, 123.1028, 343.8172, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0146, 0.0124, -0.0179, 0.0000, 0.0000, 0.0000, 1.6430
115, 1.6329, 4.4452, 1.2494, 9.6238, 325.6271, 193.4061, 1.5040, 0.4476, 0.8392, 0.2397, 17.2304, 123.7231, 345.6700, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0257, 0.0040, 0.0336, 0.0000, 0.0000, 0.0000, 1.6424
116, 1.6471, 4.4442, 1.2490, 9.6223, 325.8991, 193.5886, 1.2452, 0.4474, 0.8390, 0.2394, 16.5688, 122.6877, 346.7423, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0166, -0.0152, -0.0237, 0.0000, 0.0000, 0.0000, 1.6418
117, 1.6617, 4.4430, 1.2485, 9.6208, 326.2575, 193.9317, 0.9979, 0.4473, 0.8385, 0.2392, 15.8008, 122.2073, 347.7505, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0054, -0.0286, -0.0109, 0.0000, 0.0000, 0.0000, 1.6413
118, 1.6750, 4.4417, 1.2481, 9.6191, 326.5370, 194.3302, 0.8451, 0.4476, 0.8379, 0.2395, 14.9752, 122.0316, 348.7104, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0201, -0.0514, 0.0193, 0.0000, 0.0000, 0.0000, 1.6407
119, 1.6885, 4.4404, 1.2477, 9.6176, 326.8668, 194.8659, 0.6909, 0.4458, 0.8362, 0.2387, 14.5245, 121.0004, 349.0736, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1340, -0.1223, -0.0560, 0.0000, 0.0000, 0.0000, 1.6403
120, 1.7026, 4.4390, 1.2472, 9.6160, 327.2682, 195.4125, 0.5707, 0.4443, 0.8342, 0.2386, 13.9858, 120.3187, 349.5311, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1028, -0.1403, -0.0079, 0.0000, 0.0000, 0.0000, 1.6399
121, 1.7168, 4.4377, 1.2467, 9.6143, 327.6681, 195.9394, 0.4407, 0.4435, 0.8322, 0.2392, 13.3961, 119.8503, 350.0442, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0586, -0.1410, 0.0415, 0.0000, 0.0000, 0.0000, 1.6394
122, 1.7308, 4.4368, 1.2458, 9.6128, 328.0420, 196.5094, 0.2175, 0.4405, 0.8294, 0.2389, 13.1099, 119.2172, 350.0606, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2123, -0.2022, -0.0174, 0.0000, 0.0000, 0.0000, 1.6388
123, 1.7447, 4.4356, 1.2451, 9.6113, 328.4358, 196.9750, 0.0212, 0.4384, 0.8267, 0.2394, 12.6688, 118.5979, 350.2065, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1501, -0.1917, 0.0352, 0.0000, 0.0000, 0.0000, 1.6383
124, 1.7586, 4.4346, 1.2445, 9.6098, 328.8035, 197.4729, 359.8548, 0.4372, 0.8242, 0.2407, 12.0618, 118.0403, 350.5095, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0901, -0.1844, 0.0887, 0.0000, 0.0000, 0.0000, 1.6378
125, 1.7837, 4.4338, 1.2440, 9.6085, 329.2686, 197.9395, 359.7892, 0.4347, 0.8213, 0.2402, 11.7890, 117.2259, 350.3934, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0989, -0.1141, -0.0190, 0.0000, 0.0000, 0.0000, 1.6373
126, 1.8051, 4.4318, 1.2424, 9.6057, 330.0127, 198.8210, 359.6332, 0.4323, 0.8170, 0.2411, 11.5081, 116.9024, 350.4851, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1100, -0.2023, 0.0427, 0.0000, 0.0000, 0.0000, 1.6363
127, 1.8148, 4.4311, 1.2414, 9.6043, 330.2278, 199.1861, 359.6223, 0.4302, 0.8148, 0.2400, 11.7100, 116.7284, 350.1889, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.2191, -0.2229, -0.1090, 0.0000, 0.0000, 0.0000, 1.6358
128, 1.8276, 4.4304, 1.2408, 9.6029, 330.4228, 199.4821, 359.5474, 0.4285, 0.8127, 0.2395, 11.8352, 116.5293, 349.9302, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1303, -0.1652, -0.0386, 0.0000, 0.0000, 0.0000, 1.6351
129, 1.8416, 4.4298, 1.2407, 9.6017, 330.6787, 199.6745, 359.4948, 0.4283, 0.8113, 0.2396, 12.4037, 116.6985, 349.4283, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0138, -0.0998, 0.0058, 0.0000, 0.0000, 0.0000, 1.6345
130, 1.8556, 4.4296, 1.2405, 9.6007, 331.0031, 199.7598, 359.4525, 0.4282, 0.8099, 0.2399, 12.9231, 116.8772, 348.9651, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0097, -0.0980, 0.0217, 0.0000, 0.0000, 0.0000, 1.6339
131, 1.8694, 4.4294, 1.2400, 9.5997, 331.4321, 199.8110, 359.4944, 0.4281, 0.8086, 0.2404, 13.4871, 117.1098, 348.4551, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0073, -0.1003, 0.0331, 0.0000, 0.0000, 0.0000, 1.6333
132, 1.8831, 4.4291, 1.2392, 9.5987, 331.8017, 199.8017, 359.5733, 0.4280, 0.8072, 0.2409, 13.7243, 117.2370, 348.2349, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0057, -0.1009, 0.0402, 0.0000, 0.0000, 0.0000, 1.6327
133, 1.8970, 4.4288, 1.2388, 9.5976, 332.1671, 199.7805, 359.6388, 0.4273, 0.8080, 0.2418, 14.5363, 117.1749, 347.4531, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0504, 0.0600, 0.0618, 0.0000, 0.0000, 0.0000, 1.6321
134, 1.9104, 4.4288, 1.2386, 9.5968, 332.3696, 199.7706, 359.6966, 0.4267, 0.8085, 0.2427, 15.1928, 117.1255, 346.8121, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0449, 0.0408, 0.0640, 0.0000, 0.0000, 0.0000, 1.6314
135, 1.9258, 4.4290, 1.2385, 9.5962, 332.4708, 199.7908, 359.7366, 0.4254, 0.8105, 0.2441, 15.7739, 116.6731, 346.0016, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0851, 0.1253, 0.0950, 0.0000, 0.0000, 0.0000, 1.6308
136, 1.9397, 4.4292, 1.2383, 9.5958, 332.4557, 199.7383, 359.7845, 0.4240, 0.8124, 0.2459, 16.2628, 116.2817, 345.2997, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1025, 0.1362, 0.1250, 0.0000, 0.0000, 0.0000, 1.6304
137, 1.9525, 4.4294, 1.2380, 9.5953, 332.3272, 199.6813, 359.8073, 0.4226, 0.8140, 0.2476, 16.6564, 115.9590, 344.7196, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.1062, 0.1258, 0.1406, 0.0000, 0.0000, 0.0000, 1.6300
138, 1.9666, 4.4297, 1.2377, 9.5950, 332.1979, 199.7032, 359.8445, 0.4227, 0.8144, 0.2509, 17.3397, 115.1005, 343.9996, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0046, 0.0316, 0.2336, 0.0000, 0.0000, 0.0000, 1.6296
139, 1.9811, 4.4300, 1.2377, 9.5948, 332.0194, 199.7057, 359.9800, 0.4227, 0.8147, 0.2540, 17.9945, 114.2546, 343.2774, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0005, 0.0202, 0.2086, 0.0000, 0.0000, 0.0000, 1.6292
140, 1.9948, 4.4303, 1.2379, 9.5946, 331.7280, 199.6566, 0.0949, 0.4226, 0.8149, 0.2567, 18.5161, 113.5635, 342.6777, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0045, 0.0124, 0.2010, 0.0000, 0.0000, 0.0000, 1.6289
141, 2.0078, 4.4308, 1.2381, 9.5946, 331.4251, 199.6226, 0.0535, 0.4242, 0.8119, 0.2589, 19.0588, 112.8760, 342.4206, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1191, -0.2266, 0.1658, 0.0000, 0.0000, 0.0000, 1.6285
142, 2.0222, 4.4314, 1.2384, 9.5946, 331.1780, 199.5670, 359.9656, 0.4255, 0.8093, 0.2610, 19.4847, 112.3295, 342.1993, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0903, -0.1814, 0.1509, 0.0000, 0.0000, 0.0000, 1.6282
143, 2.0369, 4.4319, 1.2385, 9.5948, 330.9550, 199.5403, 359.8533, 0.4266, 0.8070, 0.2632, 19.8203, 111.8942, 342.0115, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0737, -0.1568, 0.1462, 0.0000, 0.0000, 0.0000, 1.6280
144, 2.0501, 4.4323, 1.2386, 9.5951, 330.7521, 199.5185, 359.7991, 0.4283, 0.8035, 0.2623, 20.2671, 111.3349, 341.8579, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1313, -0.2705, -0.0697, 0.0000, 0.0000, 0.0000, 1.6280
145, 2.0644, 4.4327, 1.2386, 9.5956, 330.5191, 199.5610, 359.7448, 0.4298, 0.8003, 0.2618, 20.7690, 110.6990, 341.6657, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.1040, -0.2215, -0.0308, 0.0000, 0.0000, 0.0000, 1.6282
146, 2.0789, 4.4332, 1.2388, 9.5961, 330.2747, 199.6683, 359.6559, 0.4311, 0.7974, 0.2618, 21.2830, 110.0392, 341.4494, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0885, -0.1949, -0.0053, 0.0000, 0.0000, 0.0000, 1.6283
147, 2.0930, 4.4337, 1.2390, 9.5969, 330.0475, 199.7504, 359.6723, 0.4316, 0.7959, 0.2601, 22.0578, 109.1426, 341.1006, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0410, -0.1123, -0.1198, 0.0000, 0.0000, 0.0000, 1.6286
148, 2.1080, 4.4343, 1.2393, 9.5977, 329.8158, 199.8170, 359.7531, 0.4322, 0.7943, 0.2589, 22.8012, 108.2611, 340.7369, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0367, -0.1014, -0.0767, 0.0000, 0.0000, 0.0000, 1.6288
149, 2.1216, 4.4349, 1.2396, 9.5985, 329.5356, 199.8183, 359.8334, 0.4327, 0.7929, 0.2581, 23.4233, 107.5061, 340.4095, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0395, -0.1097, -0.0583, 0.0000, 0.0000, 0.0000, 1.6290
150, 2.1348, 4.4355, 1.2399, 9.5991, 329.2021, 199.7926, 359.9473, 0.4326, 0.7933, 0.2562, 23.6302, 107.2875, 340.2855, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0128, 0.0368, -0.1473, 0.0000, 0.0000, 0.0000, 1.6292
151, 2.1475, 4.4361, 1.2403, 9.5998, 328.9021, 199.7496, 0.0249, 0.4325, 0.7936, 0.2546, 23.9588, 106.9319, 340.0824, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0059, 0.0172, -0.1262, 0.0000, 0.0000, 0.0000, 1.6294
152, 2.1619, 4.4367, 1.2405, 9.6005, 328.6458, 199.6980, 0.0935, 0.4325, 0.7936, 0.2532, 24.4306, 106.4085, 339.7805, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0004, 0.0013, -0.0969, 0.0000, 0.0000, 0.0000, 1.6295
153, 2.1764, 4.4374, 1.2406, 9.6011, 328.4431, 199.6426, 0.1416, 0.4327, 0.7949, 0.2516, 24.5516, 106.2338, 339.5147, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0142, 0.0912, -0.1100, 0.0000, 0.0000, 0.0000, 1.6296
154, 2.1896, 4.4381, 1.2407, 9.6016, 328.2983, 199.6111, 0.2183, 0.4329, 0.7960, 0.2501, 24.7912, 105.8871, 339.0399, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0186, 0.0818, -0.1121, 0.0000, 0.0000, 0.0000, 1.6296
155, 2.2036, 4.4386, 1.2408, 9.6021, 328.2480, 199.5365, 0.3089, 0.4332, 0.7968, 0.2488, 25.0893, 105.4512, 338.4944, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0189, 0.0597, -0.0941, 0.0000, 0.0000, 0.0000, 1.6296
156, 2.2180, 4.4392, 1.2408, 9.6025, 328.2475, 199.4823, 0.4061, 0.4333, 0.7979, 0.2477, 24.6034, 105.9293, 338.1809, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0092, 0.0735, -0.0773, 0.0000, 0.0000, 0.0000, 1.6296
157, 2.2313, 4.4397, 1.2408, 9.6027, 328.2458, 199.4225, 0.5076, 0.4335, 0.7987, 0.2467, 24.2812, 106.2252, 337.8712, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, 0.0121, 0.0624, -0.0749, 0.0000, 0.0000, 0.0000, 1.6295
158, 2.2460, 4.4402, 1.2407, 9.6030, 328.2719, 199.3644, 0.5611, 0.4332, 0.7991, 0.2463, 23.3209, 106.9532, 337.5952, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0195, 0.0298, -0.0282, 0.0000, 0.0000, 0.0000, 1.6294
159, 2.2597, 4.4407, 1.2406, 9.6033, 328.3049, 199.3135, 0.5784, 0.4330, 0.7995, 0.2459, 22.6987, 107.3962, 337.3214, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0148, 0.0233, -0.0276, 0.0000, 0.0000, 0.0000, 1.6294
160, 2.2734, 4.4412, 1.2406, 9.6036, 328.3368, 199.2986, 0.6068, 0.4328, 0.7997, 0.2455, 22.3023, 107.6534, 337.0651, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0107, 0.0177, -0.0259, 0.0000, 0.0000, 0.0000, 1.6294
161, 2.2873, 4.4415, 1.2405, 9.6037, 328.3594, 199.2900, 0.6608, 0.4327, 0.7999, 0.2452, 22.0319, 107.8083, 336.8241, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0080, 0.0136, -0.0232, 0.0000, 0.0000, 0.0000, 1.6292
162, 2.3010, 4.4419, 1.2405, 9.6038, 328.4027, 199.2476, 0.7278, 0.4322, 0.7998, 0.2452, 21.6586, 107.8705, 336.9207, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0427, -0.0058, 0.0022, 0.0000, 0.0000, 0.0000, 1.6291
163, 2.3150, 4.4422, 1.2403, 9.6038, 328.4567, 199.2397, 0.7198, 0.4316, 0.7997, 0.2452, 21.3846, 107.9197, 336.9013, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0394, -0.0062, 0.0002, 0.0000, 0.0000, 0.0000, 1.6290
164, 2.3292, 4.4424, 1.2401, 9.6039, 328.5473, 199.2771, 0.6672, 0.4310, 0.7995, 0.2455, 21.3838, 108.0181, 336.9639, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0395, -0.0197, 0.0156, 0.0000, 0.0000, 0.0000, 1.6290
165, 2.3424, 4.4425, 1.2400, 9.6039, 328.6644, 199.3521, 0.5917, 0.4304, 0.7991, 0.2457, 21.3384, 108.0933, 336.9513, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0450, -0.0236, 0.0164, 0.0000, 0.0000, 0.0000, 1.6289
166, 2.3568, 4.4427, 1.2398, 9.6038, 328.8036, 199.4433, 0.5439, 0.4298, 0.7988, 0.2459, 21.2684, 108.1571, 336.8977, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0428, -0.0235, 0.0143, 0.0000, 0.0000, 0.0000, 1.6288
167, 2.3703, 4.4430, 1.2397, 9.6040, 328.9381, 199.5270, 0.5295, 0.4294, 0.7983, 0.2463, 21.4692, 108.0659, 337.0132, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0337, -0.0343, 0.0307, 0.0000, 0.0000, 0.0000, 1.6287
168, 2.3853, 4.4430, 1.2396, 9.6039, 329.0374, 199.5957, 0.5137, 0.4289, 0.7979, 0.2467, 21.5724, 108.0176, 337.0625, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0294, -0.0310, 0.0259, 0.0000, 0.0000, 0.0000, 1.6286
169, 2.3985, 4.4431, 1.2394, 9.6038, 329.1833, 199.6044, 0.4852, 0.4285, 0.7974, 0.2471, 21.6290, 107.9900, 337.0820, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0324, -0.0351, 0.0275, 0.0000, 0.0000, 0.0000, 1.6286
170, 2.4121, 4.4431, 1.2392, 9.6037, 329.3398, 199.6604, 0.3968, 0.4282, 0.7971, 0.2472, 21.6143, 107.8372, 337.0975, 0.0000, 0.0000, -0.0550, 0.0000, 0.0000, 0.0000, -0.0227, -0.0220, 0.0116, 0.0000, 0.0000, 0.0000, 1.6285
